"x","y_mean","y_sd","y_lower","y_upper","n_models"
23.6481055483644,4.61621981745031,0.636714185959987,3.63644116209035,5.90320558913189,100
23.6929469461451,4.61621981745031,0.636714185959987,3.63644116209035,5.90320558913189,100
23.7377883439258,4.61621981745031,0.636714185959987,3.63644116209035,5.90320558913189,100
23.7826297417064,4.61621981745031,0.636714185959987,3.63644116209035,5.90320558913189,100
23.8274711394871,4.61621981745031,0.636714185959987,3.63644116209035,5.90320558913189,100
23.8723125372678,4.61611845565546,0.63669298761182,3.63644116209035,5.90320558913189,100
23.9171539350485,4.61611845565546,0.63669298761182,3.63644116209035,5.90320558913189,100
23.9619953328292,4.61611845565546,0.63669298761182,3.63644116209035,5.90320558913189,100
24.0068367306098,4.63301097605987,0.637184884683863,3.63644116209035,6.04420138034788,100
24.0516781283905,4.63301097605987,0.637184884683863,3.63644116209035,6.04420138034788,100
24.0965195261712,4.63301097605987,0.637184884683863,3.63644116209035,6.04420138034788,100
24.1413609239519,4.63301097605987,0.637184884683863,3.63644116209035,6.04420138034788,100
24.1862023217325,4.63319360046014,0.637278951933658,3.63644116209035,6.04791199604712,100
24.2310437195132,4.70377900749007,0.610742389542177,3.67308780026507,6.08468643322117,100
24.2758851172939,4.70377900749007,0.610742389542177,3.67308780026507,6.08468643322117,100
24.3207265150746,4.70377900749007,0.610742389542177,3.67308780026507,6.08468643322117,100
24.3655679128553,4.7070946798398,0.608666138132967,3.67308780026507,6.08468643322117,100
24.4104093106359,4.70718746424999,0.608626022661543,3.67308780026507,6.08468643322117,100
24.4552507084166,4.70718746424999,0.608626022661543,3.67308780026507,6.08468643322117,100
24.5000921061973,4.81373261239128,0.632712075630664,3.67327289849623,6.27828080580265,100
24.544933503978,4.81456622199225,0.632918109094875,3.67327289849623,6.27828080580265,100
24.5897749017587,4.81461929488916,0.632937830478863,3.67327289849623,6.27828080580265,100
24.6346162995393,4.67186233692366,0.647031882296291,3.62192108071053,6.17902102682903,100
24.67945769732,4.66330459444255,0.645552072730585,3.6150710434296,6.11994312573176,100
24.7242990951007,4.63347262179185,0.627822101363782,3.52648179247963,5.89892401957289,100
24.7691404928814,5.04828091511268,0.612685085221644,3.91546714656501,6.32010812550086,100
24.813981890662,5.04779979527594,0.61228035700443,3.91546714656501,6.32010812550086,100
24.8588232884427,5.04974664780651,0.61216408763457,3.91034478058501,6.31812953149928,100
24.9036646862234,5.05802655921227,0.611090529560278,3.92910212654332,6.35979843077543,100
24.9485060840041,5.05758351031825,0.61078731668267,3.92910212654332,6.35900450105867,100
24.9933474817848,5.09955286227441,0.604989411944936,3.95464732999954,6.37911013503183,100
25.0381888795654,5.11860450220007,0.606249267769571,3.97236981427149,6.35526123584451,100
