"x","y_mean","y_sd","y_lower","y_upper","n_models"
0,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.0101010101010101,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.0202020202020202,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.0303030303030303,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.0404040404040404,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.0505050505050505,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.0606060606060606,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.0707070707070707,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.0808080808080808,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.0909090909090909,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.101010101010101,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.111111111111111,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.121212121212121,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.131313131313131,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.141414141414141,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.151515151515152,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.161616161616162,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.171717171717172,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.181818181818182,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.191919191919192,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.202020202020202,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.212121212121212,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.222222222222222,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.232323232323232,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.242424242424242,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.252525252525253,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.262626262626263,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.272727272727273,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.282828282828283,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.292929292929293,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.303030303030303,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.313131313131313,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.323232323232323,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.333333333333333,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.343434343434343,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.353535353535354,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.363636363636364,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.373737373737374,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.383838383838384,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.393939393939394,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.404040404040404,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.414141414141414,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.424242424242424,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.434343434343434,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.444444444444444,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.454545454545455,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.464646464646465,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.474747474747475,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.484848484848485,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.494949494949495,5.95449008448598,1.01800593921538,4.26137784227955,8.14967973108616,90
0.505050505050505,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
0.515151515151515,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
0.525252525252525,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
0.535353535353535,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
0.545454545454546,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
0.555555555555556,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
0.565656565656566,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
0.575757575757576,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
0.585858585858586,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
0.595959595959596,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
0.606060606060606,5.76637747932289,1.17873809791977,3.59517226759605,8.09226535170749,90
